user_id,order_id,product_id,order_date,return_date,return_reason,image_uploaded,return_message_sentiment,user_return_count,return_approval_time,return_outcome,is_abuse,return_message_sentiment_norm,user_return_count_norm
U00904,O005609,P00872,2023-05-31,2023-06-13,product not as described,0,-0.2,1,14,approved,0,0.4,0.1111111111111111
U00553,O005610,P00495,2023-10-19,2023-10-25,item damaged during delivery,1,0.44,3,12,approved,0,0.72,0.3333333333333333
U00368,O005611,P03445,2023-02-12,2023-02-17,unwanted gift,1,-0.04,1,3,approved,0,0.48,0.1111111111111111
U00147,O005612,P04724,2023-04-24,2023-05-06,received late,0,-0.28,0,7,approved,0,0.36,0.0
U00112,O005613,P01076,2023-11-26,2023-12-06,duplicate order,0,1.0,3,10,approved,0,1.0,0.3333333333333333
U00615,O005614,P03995,2023-03-22,2023-04-05,wrong item delivered,0,-0.15,1,7,approved,0,0.425,0.1111111111111111
U00558,O005615,P04238,2023-12-16,2023-12-19,poor quality,1,-0.4,1,11,manual review,0,0.3,0.1111111111111111
U00924,O005616,P00046,2023-05-21,2023-05-27,duplicate order,1,0.57,4,11,approved,0,0.7849999999999999,0.4444444444444444
U00494,O005617,P03057,2023-01-30,2023-02-03,product not as described,1,0.34,5,13,approved,0,0.67,0.5555555555555556
U00505,O005618,P02058,2023-01-30,2023-02-13,wrong color,1,-0.33,3,14,manual review,0,0.33499999999999996,0.3333333333333333
U00475,O005619,P00664,2023-09-23,2023-10-05,missing accessories,1,-0.04,3,3,approved,0,0.48,0.3333333333333333
U00836,O005620,P04669,2023-04-09,2023-04-15,not satisfied with the product,0,0.33,1,7,approved,0,0.665,0.1111111111111111
U00890,O005621,P02030,2023-04-04,2023-04-08,size issue,1,0.11,0,11,approved,0,0.555,0.0
U00271,O005622,P02697,2023-07-30,2023-07-31,changed mind,0,0.39,4,3,approved,0,0.6950000000000001,0.4444444444444444
U00995,O005623,P00640,2023-10-22,2023-10-27,received late,1,-0.0,0,5,approved,0,0.5,0.0
U00421,O005624,P02664,2023-02-06,2023-02-14,not satisfied with the product,1,0.41,6,12,approved,0,0.705,0.6666666666666666
U00897,O005625,P02746,2023-03-30,2023-04-05,accidental purchase,1,-0.15,1,4,approved,0,0.425,0.1111111111111111
U00707,O005626,P04965,2023-09-12,2023-09-22,size issue,0,-0.32,2,10,manual review,0,0.33999999999999997,0.2222222222222222
U00367,O005627,P04949,2023-08-02,2023-08-11,not satisfied with the product,0,0.53,1,13,approved,0,0.765,0.1111111111111111
U00280,O005628,P04403,2023-01-14,2023-01-18,changed mind,1,0.15,3,14,approved,0,0.575,0.3333333333333333
U00283,O005629,P02596,2023-07-11,2023-07-21,missing accessories,1,0.34,2,0,approved,0,0.67,0.2222222222222222
U00040,O005630,P03428,2023-10-22,2023-10-31,product not as described,1,0.61,2,14,approved,0,0.8049999999999999,0.2222222222222222
U00959,O005631,P00395,2023-07-01,2023-07-09,incorrect quantity,0,-0.29,2,8,approved,0,0.355,0.2222222222222222
U00189,O005632,P03598,2023-05-10,2023-05-13,duplicate order,0,0.27,0,10,approved,0,0.635,0.0
U00164,O005633,P04845,2023-08-12,2023-08-26,duplicate order,1,1.0,2,5,approved,0,1.0,0.2222222222222222
U00994,O005634,P02333,2023-02-12,2023-02-18,size issue,1,-0.08,1,13,approved,0,0.46,0.1111111111111111
U00989,O005635,P00330,2023-06-30,2023-07-04,received late,1,-0.6,4,11,manual review,1,0.2,0.4444444444444444
U00536,O005636,P02098,2023-06-18,2023-06-19,received late,1,0.41,2,9,approved,0,0.705,0.2222222222222222
U00536,O005637,P00773,2023-09-21,2023-09-30,unwanted gift,1,-0.83,2,14,rejected,1,0.08500000000000002,0.2222222222222222
U00004,O005638,P01646,2023-04-06,2023-04-10,not satisfied with the product,1,-0.55,0,12,manual review,0,0.22499999999999998,0.0
U00835,O005639,P01733,2023-07-22,2023-08-02,incorrect quantity,1,0.0,2,10,approved,0,0.5,0.2222222222222222
U00290,O005640,P04474,2023-11-17,2023-12-01,product not as described,1,-0.01,0,8,approved,0,0.495,0.0
U00953,O005641,P01788,2023-12-01,2023-12-06,duplicate order,1,0.09,0,3,approved,0,0.545,0.0
U00433,O005642,P01624,2023-03-09,2023-03-12,missing accessories,1,1.0,2,3,approved,0,1.0,0.2222222222222222
U00471,O005643,P01000,2023-04-02,2023-04-06,size issue,1,0.04,3,13,approved,0,0.52,0.3333333333333333
U00181,O005644,P01849,2023-09-23,2023-10-06,incorrect quantity,1,-0.29,3,3,approved,0,0.355,0.3333333333333333
U00248,O005645,P01562,2023-11-27,2023-12-06,unwanted gift,1,-0.32,1,1,manual review,0,0.33999999999999997,0.1111111111111111
U00628,O005646,P00774,2023-06-27,2023-07-04,size issue,1,-0.23,3,2,approved,0,0.385,0.3333333333333333
U00279,O005647,P01804,2023-05-31,2023-06-08,incorrect quantity,0,-0.61,2,12,manual review,0,0.195,0.2222222222222222
U00877,O005648,P01099,2023-11-13,2023-11-16,poor quality,0,0.28,1,4,approved,0,0.64,0.1111111111111111
U00581,O005649,P02051,2023-02-16,2023-02-19,accidental purchase,1,0.15,1,12,approved,0,0.575,0.1111111111111111
U00863,O005650,P01599,2023-01-03,2023-01-17,defective product,1,0.23,5,14,approved,0,0.615,0.5555555555555556
U00254,O005651,P00748,2023-04-13,2023-04-20,not satisfied with the product,0,0.4,1,3,approved,0,0.7,0.1111111111111111
U00181,O005652,P03974,2023-09-30,2023-10-08,poor quality,0,0.31,4,0,approved,0,0.655,0.4444444444444444
U00830,O005653,P02323,2023-01-22,2023-02-05,defective product,1,-0.69,3,7,manual review,0,0.15500000000000003,0.3333333333333333
U00681,O005654,P01554,2023-04-26,2023-05-01,wrong color,1,-0.14,2,3,approved,0,0.43,0.2222222222222222
U00825,O005655,P01616,2023-12-13,2023-12-14,received late,0,-0.12,3,3,approved,0,0.44,0.3333333333333333
U00509,O005656,P03755,2023-04-14,2023-04-17,defective product,1,0.69,1,6,approved,0,0.845,0.1111111111111111
U00761,O005657,P04425,2023-09-16,2023-09-21,wrong item delivered,0,0.73,1,5,approved,0,0.865,0.1111111111111111
U00700,O005658,P02303,2023-11-04,2023-11-07,received late,1,-0.21,4,13,approved,0,0.395,0.4444444444444444
U00566,O005659,P04222,2023-10-25,2023-11-08,item damaged during delivery,0,-0.5,2,1,manual review,0,0.25,0.2222222222222222
U00326,O005660,P04863,2023-05-10,2023-05-11,defective product,1,0.08,4,3,approved,0,0.54,0.4444444444444444
U00357,O005661,P03656,2023-10-22,2023-10-29,wrong item delivered,1,-0.16,6,11,approved,0,0.42,0.6666666666666666
U00825,O005662,P03396,2023-10-29,2023-10-30,product not as described,0,-0.04,2,1,approved,0,0.48,0.2222222222222222
U00650,O005663,P00217,2023-02-17,2023-02-27,duplicate order,1,0.61,3,11,approved,0,0.8049999999999999,0.3333333333333333
U00680,O005664,P03317,2023-01-27,2023-02-09,duplicate order,1,0.13,1,2,approved,0,0.565,0.1111111111111111
U00391,O005665,P01360,2023-01-15,2023-01-21,duplicate order,0,-0.24,1,10,approved,0,0.38,0.1111111111111111
U00615,O005666,P03775,2023-09-20,2023-09-26,defective product,1,-0.33,2,10,manual review,0,0.33499999999999996,0.2222222222222222
U00934,O005667,P04928,2023-12-31,2024-01-14,not satisfied with the product,1,-0.72,3,9,rejected,1,0.14,0.3333333333333333
U00085,O005668,P04278,2023-10-25,2023-11-01,duplicate order,1,0.28,2,5,approved,0,0.64,0.2222222222222222
U00317,O005669,P04430,2023-09-22,2023-10-04,changed mind,1,0.14,0,12,approved,0,0.5700000000000001,0.0
U00212,O005670,P04607,2023-12-27,2024-01-07,not satisfied with the product,0,0.28,0,10,approved,0,0.64,0.0
U00515,O005671,P04479,2023-05-14,2023-05-15,duplicate order,0,-0.01,3,8,approved,0,0.495,0.3333333333333333
U00384,O005672,P01897,2023-03-17,2023-03-28,defective product,1,-0.53,1,13,manual review,0,0.235,0.1111111111111111
U00691,O005673,P04428,2023-01-30,2023-02-02,defective product,1,0.03,0,0,approved,0,0.515,0.0
U00342,O005674,P00900,2023-12-06,2023-12-18,wrong item delivered,1,0.57,5,3,approved,0,0.7849999999999999,0.5555555555555556
U00815,O005675,P00642,2023-05-06,2023-05-15,duplicate order,0,0.03,2,13,approved,0,0.515,0.2222222222222222
U00964,O005676,P04730,2023-03-25,2023-03-27,duplicate order,0,0.82,2,7,approved,0,0.9099999999999999,0.2222222222222222
U00988,O005677,P03628,2023-02-23,2023-03-09,accidental purchase,0,0.13,0,12,approved,0,0.565,0.0
U00844,O005678,P00196,2023-10-10,2023-10-15,received late,0,0.98,3,3,approved,0,0.99,0.3333333333333333
U00038,O005679,P01894,2023-12-06,2023-12-09,wrong color,1,1.0,1,14,approved,0,1.0,0.1111111111111111
U00511,O005680,P03276,2023-09-20,2023-10-02,size issue,1,-0.45,3,5,manual review,0,0.275,0.3333333333333333
U00420,O005681,P04051,2023-12-26,2024-01-07,wrong item delivered,1,-0.32,3,10,manual review,0,0.33999999999999997,0.3333333333333333
U00751,O005682,P04554,2023-08-10,2023-08-23,duplicate order,1,-0.23,2,14,approved,0,0.385,0.2222222222222222
U00169,O005683,P04926,2023-11-24,2023-11-29,missing accessories,1,-0.85,0,0,rejected,1,0.07500000000000001,0.0
U00965,O005684,P02305,2023-01-02,2023-01-09,changed mind,0,0.23,2,9,approved,0,0.615,0.2222222222222222
U00909,O005685,P03601,2023-11-02,2023-11-03,item damaged during delivery,1,0.22,4,12,approved,0,0.61,0.4444444444444444
U00343,O005686,P03344,2023-05-26,2023-05-29,incorrect quantity,1,0.1,0,3,approved,0,0.55,0.0
U00826,O005687,P02057,2023-01-18,2023-01-29,item damaged during delivery,1,-0.61,2,6,manual review,0,0.195,0.2222222222222222
U00306,O005688,P02809,2023-01-16,2023-01-29,poor quality,0,0.79,3,5,approved,0,0.895,0.3333333333333333
U00542,O005689,P01225,2023-11-04,2023-11-10,incorrect quantity,1,-0.94,1,8,rejected,1,0.030000000000000027,0.1111111111111111
U00702,O005690,P00887,2023-06-08,2023-06-15,missing accessories,1,-0.66,1,10,manual review,0,0.16999999999999998,0.1111111111111111
U00869,O005691,P00393,2023-12-06,2023-12-16,not satisfied with the product,1,0.44,1,2,approved,0,0.72,0.1111111111111111
U00537,O005692,P01676,2023-12-18,2023-12-21,wrong color,0,0.16,1,4,approved,0,0.58,0.1111111111111111
U00112,O005693,P03191,2023-10-25,2023-10-29,changed mind,1,-0.31,2,6,manual review,0,0.345,0.2222222222222222
U00411,O005694,P02447,2023-07-28,2023-08-03,wrong item delivered,0,0.03,1,11,approved,0,0.515,0.1111111111111111
U00947,O005695,P03906,2023-07-24,2023-07-29,duplicate order,1,0.06,0,10,approved,0,0.53,0.0
U00206,O005696,P03339,2023-04-23,2023-05-04,missing accessories,0,0.59,2,0,approved,0,0.7949999999999999,0.2222222222222222
U00185,O005697,P03592,2023-06-27,2023-07-06,incorrect quantity,0,-0.61,2,11,manual review,0,0.195,0.2222222222222222
U00382,O005698,P03767,2023-07-28,2023-08-10,accidental purchase,1,0.15,4,8,approved,0,0.575,0.4444444444444444
U00496,O005699,P02528,2023-05-04,2023-05-16,missing accessories,1,0.54,1,10,approved,0,0.77,0.1111111111111111
U00379,O005700,P02182,2023-01-15,2023-01-16,not satisfied with the product,1,-0.5,2,8,manual review,0,0.25,0.2222222222222222
U00047,O005701,P03765,2023-12-12,2023-12-25,accidental purchase,0,-0.03,1,2,approved,0,0.485,0.1111111111111111
U00886,O005702,P00355,2023-10-25,2023-10-30,accidental purchase,1,-0.03,3,7,approved,0,0.485,0.3333333333333333
U00740,O005703,P02632,2023-02-14,2023-02-25,wrong color,1,-0.81,3,1,rejected,1,0.09499999999999997,0.3333333333333333
U00551,O005704,P01522,2023-04-04,2023-04-05,wrong color,1,0.15,1,3,approved,0,0.575,0.1111111111111111
U00528,O005705,P02673,2023-04-17,2023-04-25,item damaged during delivery,0,0.18,3,6,approved,0,0.59,0.3333333333333333
U00504,O005706,P03179,2023-10-05,2023-10-12,item damaged during delivery,1,0.75,2,8,approved,0,0.875,0.2222222222222222
U00022,O005707,P02338,2023-05-08,2023-05-13,wrong color,1,-0.01,1,3,approved,0,0.495,0.1111111111111111
U00213,O005708,P00629,2023-02-07,2023-02-13,changed mind,1,0.22,2,0,approved,0,0.61,0.2222222222222222
U00310,O005709,P02680,2023-04-07,2023-04-11,not satisfied with the product,1,0.74,0,6,approved,0,0.87,0.0
U00661,O005710,P04423,2023-07-17,2023-07-26,accidental purchase,1,-0.32,1,2,manual review,0,0.33999999999999997,0.1111111111111111
U00968,O005711,P01439,2023-07-11,2023-07-25,item damaged during delivery,0,-0.59,1,10,manual review,0,0.20500000000000002,0.1111111111111111
U00753,O005712,P01422,2023-12-23,2023-12-26,changed mind,1,0.06,3,9,approved,0,0.53,0.3333333333333333
U00272,O005713,P01127,2023-01-07,2023-01-09,size issue,1,-0.1,1,8,approved,0,0.45,0.1111111111111111
U00571,O005714,P02684,2023-02-13,2023-02-20,missing accessories,1,-0.05,3,9,approved,0,0.475,0.3333333333333333
U00799,O005715,P01781,2023-11-28,2023-12-11,defective product,0,-0.21,0,8,approved,0,0.395,0.0
U00938,O005716,P01532,2023-01-07,2023-01-09,size issue,1,-0.42,1,1,manual review,0,0.29000000000000004,0.1111111111111111
U00202,O005717,P01915,2023-07-13,2023-07-26,incorrect quantity,0,0.47,1,11,approved,0,0.735,0.1111111111111111
U00032,O005718,P01233,2023-11-12,2023-11-18,wrong item delivered,1,-0.01,1,6,approved,0,0.495,0.1111111111111111
U00443,O005719,P01957,2023-01-01,2023-01-12,item damaged during delivery,1,1.0,3,13,approved,0,1.0,0.3333333333333333
U00162,O005720,P00393,2023-03-03,2023-03-11,received late,0,-0.52,1,7,manual review,0,0.24,0.1111111111111111
U00767,O005721,P00826,2023-12-09,2023-12-12,changed mind,1,1.0,4,10,approved,0,1.0,0.4444444444444444
U00254,O005722,P02964,2023-03-30,2023-04-02,poor quality,0,0.15,2,0,approved,0,0.575,0.2222222222222222
U00521,O005723,P02396,2023-01-18,2023-01-21,poor quality,0,0.01,2,14,approved,0,0.505,0.2222222222222222
U00977,O005724,P04146,2023-04-18,2023-04-19,incorrect quantity,1,-0.55,2,4,manual review,0,0.22499999999999998,0.2222222222222222
U00651,O005725,P04896,2023-05-15,2023-05-24,missing accessories,1,-0.33,1,12,manual review,0,0.33499999999999996,0.1111111111111111
U00480,O005726,P01793,2023-11-06,2023-11-11,wrong item delivered,1,0.63,2,10,approved,0,0.815,0.2222222222222222
U00010,O005727,P03065,2023-03-08,2023-03-17,wrong color,0,-1.0,1,7,rejected,1,0.0,0.1111111111111111
U00726,O005728,P01364,2023-04-03,2023-04-08,unwanted gift,1,-0.9,4,12,rejected,1,0.04999999999999999,0.4444444444444444
U00505,O005729,P02349,2023-05-18,2023-05-25,accidental purchase,1,-0.81,3,12,rejected,1,0.09499999999999997,0.3333333333333333
U00785,O005730,P03552,2023-07-08,2023-07-09,duplicate order,1,0.59,4,12,approved,0,0.7949999999999999,0.4444444444444444
U00836,O005731,P03629,2023-02-28,2023-03-09,missing accessories,0,0.34,8,9,rejected,0,0.67,0.8888888888888888
U00560,O005732,P03337,2023-07-06,2023-07-07,wrong item delivered,1,-0.51,2,1,manual review,0,0.245,0.2222222222222222
U00436,O005733,P01566,2023-08-23,2023-08-27,not satisfied with the product,1,-0.24,1,0,approved,0,0.38,0.1111111111111111
U00111,O005734,P03668,2023-03-10,2023-03-17,unwanted gift,1,0.06,2,13,approved,0,0.53,0.2222222222222222
U00153,O005735,P02214,2023-04-08,2023-04-19,duplicate order,0,0.51,2,9,approved,0,0.755,0.2222222222222222
U00635,O005736,P04097,2023-01-08,2023-01-20,product not as described,1,-0.51,2,3,manual review,0,0.245,0.2222222222222222
U00917,O005737,P01020,2023-11-07,2023-11-16,wrong item delivered,1,0.07,3,14,approved,0,0.535,0.3333333333333333
U00869,O005738,P01285,2023-05-14,2023-05-15,not satisfied with the product,1,-0.17,2,14,approved,0,0.415,0.2222222222222222
U00102,O005739,P00063,2023-02-25,2023-03-09,changed mind,1,-0.05,1,0,approved,0,0.475,0.1111111111111111
U00753,O005740,P02531,2023-12-26,2024-01-09,poor quality,1,-0.45,1,14,manual review,0,0.275,0.1111111111111111
U00833,O005741,P03393,2023-04-24,2023-05-07,incorrect quantity,1,0.1,2,12,approved,0,0.55,0.2222222222222222
U00191,O005742,P03273,2023-03-29,2023-04-09,wrong color,1,-0.39,0,4,manual review,0,0.305,0.0
U00729,O005743,P02270,2023-05-18,2023-05-31,product not as described,1,0.05,4,7,approved,0,0.525,0.4444444444444444
U00563,O005744,P04248,2023-04-18,2023-04-24,item damaged during delivery,1,0.78,3,10,approved,0,0.89,0.3333333333333333
U00804,O005745,P00644,2023-01-23,2023-02-03,defective product,1,0.52,6,14,approved,0,0.76,0.6666666666666666
U00081,O005746,P04722,2023-05-24,2023-06-03,wrong color,0,0.69,1,7,approved,0,0.845,0.1111111111111111
U00489,O005747,P00217,2023-12-23,2024-01-03,item damaged during delivery,1,0.16,3,14,approved,0,0.58,0.3333333333333333
U00895,O005748,P00196,2023-05-24,2023-05-29,changed mind,1,0.57,2,8,approved,0,0.7849999999999999,0.2222222222222222
U00088,O005749,P03865,2023-02-25,2023-02-28,size issue,1,-0.9,2,4,rejected,1,0.04999999999999999,0.2222222222222222
U00194,O005750,P03274,2023-04-18,2023-04-28,duplicate order,1,-0.85,5,7,rejected,1,0.07500000000000001,0.5555555555555556
U00104,O005751,P02695,2023-12-17,2023-12-19,wrong color,0,-0.5,1,9,manual review,0,0.25,0.1111111111111111
U00783,O005752,P03213,2023-01-06,2023-01-07,size issue,1,-0.47,1,4,manual review,0,0.265,0.1111111111111111
U00096,O005753,P02756,2023-01-30,2023-02-01,incorrect quantity,1,0.52,2,6,approved,0,0.76,0.2222222222222222
U00423,O005754,P01522,2023-11-03,2023-11-15,unwanted gift,0,-0.75,2,12,rejected,1,0.125,0.2222222222222222
U00891,O005755,P01081,2023-12-28,2024-01-10,item damaged during delivery,0,-0.68,1,10,manual review,0,0.15999999999999998,0.1111111111111111
U00198,O005756,P00722,2023-12-11,2023-12-15,received late,0,-0.06,2,14,approved,0,0.47,0.2222222222222222
U00001,O005757,P01563,2023-05-07,2023-05-13,incorrect quantity,1,0.07,0,7,approved,0,0.535,0.0
U00407,O005758,P00640,2023-10-29,2023-11-10,poor quality,1,0.44,1,12,approved,0,0.72,0.1111111111111111
U00378,O005759,P04261,2023-05-01,2023-05-06,poor quality,0,-0.13,0,11,approved,0,0.435,0.0
U00167,O005760,P04311,2023-04-09,2023-04-23,unwanted gift,0,-0.09,2,14,approved,0,0.455,0.2222222222222222
U00509,O005761,P03788,2023-06-15,2023-06-19,wrong item delivered,1,0.44,1,11,approved,0,0.72,0.1111111111111111
U00638,O005762,P03737,2023-11-21,2023-11-29,duplicate order,0,-0.45,2,12,manual review,0,0.275,0.2222222222222222
U00313,O005763,P00090,2023-11-15,2023-11-27,accidental purchase,1,0.06,1,7,approved,0,0.53,0.1111111111111111
U00593,O005764,P02922,2023-08-29,2023-09-05,incorrect quantity,1,0.28,2,14,approved,0,0.64,0.2222222222222222
U00418,O005765,P01252,2023-02-19,2023-03-05,incorrect quantity,1,-0.19,4,12,approved,0,0.405,0.4444444444444444
U00763,O005766,P01103,2023-09-25,2023-09-29,poor quality,1,0.43,1,11,approved,0,0.715,0.1111111111111111
U00681,O005767,P04704,2023-11-21,2023-12-01,unwanted gift,1,-0.43,2,1,manual review,0,0.28500000000000003,0.2222222222222222
U00477,O005768,P00349,2023-03-14,2023-03-27,duplicate order,1,0.78,0,0,approved,0,0.89,0.0
U00073,O005769,P03914,2023-10-27,2023-11-09,changed mind,1,-0.16,2,14,approved,0,0.42,0.2222222222222222
U00141,O005770,P04053,2023-02-21,2023-02-26,wrong color,1,-0.22,1,11,approved,0,0.39,0.1111111111111111
U00582,O005771,P02942,2023-09-22,2023-10-04,duplicate order,1,-0.73,3,10,rejected,1,0.135,0.3333333333333333
U00262,O005772,P00246,2023-08-15,2023-08-25,defective product,0,-0.56,2,11,manual review,0,0.21999999999999997,0.2222222222222222
U00340,O005773,P00272,2023-07-12,2023-07-17,unwanted gift,1,-0.41,0,7,manual review,0,0.29500000000000004,0.0
U00308,O005774,P02031,2023-08-27,2023-08-30,wrong item delivered,0,-0.56,1,8,manual review,0,0.21999999999999997,0.1111111111111111
U00245,O005775,P04499,2023-01-10,2023-01-23,unwanted gift,1,-0.59,0,11,manual review,0,0.20500000000000002,0.0
U00515,O005776,P03188,2023-10-29,2023-11-07,unwanted gift,0,0.02,2,6,approved,0,0.51,0.2222222222222222
U00337,O005777,P03507,2023-12-25,2024-01-05,duplicate order,1,0.3,1,13,approved,0,0.65,0.1111111111111111
U00575,O005778,P01466,2023-08-16,2023-08-21,not satisfied with the product,0,0.14,3,7,approved,0,0.5700000000000001,0.3333333333333333
U00561,O005779,P01196,2023-10-20,2023-11-01,item damaged during delivery,1,-1.0,4,8,rejected,1,0.0,0.4444444444444444
U00076,O005780,P03088,2023-02-21,2023-03-06,wrong color,1,-0.52,4,9,manual review,1,0.24,0.4444444444444444
U00880,O005781,P03009,2023-08-28,2023-09-07,received late,1,0.57,3,9,approved,0,0.7849999999999999,0.3333333333333333
U00175,O005782,P03824,2023-04-09,2023-04-11,accidental purchase,0,-0.67,4,12,manual review,1,0.16499999999999998,0.4444444444444444
U00109,O005783,P01615,2023-03-22,2023-04-04,defective product,0,-0.06,0,9,approved,0,0.47,0.0
U00183,O005784,P01127,2023-01-13,2023-01-17,duplicate order,1,-0.55,3,3,manual review,0,0.22499999999999998,0.3333333333333333
U00192,O005785,P04380,2023-12-23,2024-01-04,accidental purchase,1,0.65,0,2,approved,0,0.825,0.0
